,amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,is_fraud
344,91.5,19,0,0,44,2,58,0.0,0.0,0.0,0.0,1.0,0
345,172.21,0,0,1,41,1,45,1.0,0.0,0.0,0.0,0.0,0
346,181.46,17,0,0,73,3,57,1.0,0.0,0.0,0.0,0.0,0
347,8.35,14,0,0,46,0,28,0.0,0.0,0.0,1.0,0.0,0
348,84.49,22,0,0,57,0,64,0.0,1.0,0.0,0.0,0.0,0
349,176.96,9,0,0,50,5,60,0.0,0.0,0.0,1.0,0.0,0
350,125.9,2,1,0,51,0,33,1.0,0.0,0.0,0.0,0.0,0
351,349.44,4,0,0,84,5,55,0.0,0.0,0.0,0.0,1.0,0
352,193.5,23,0,0,58,5,46,1.0,0.0,0.0,0.0,0.0,0
353,32.01,12,0,0,76,3,32,0.0,0.0,1.0,0.0,0.0,0
354,13.17,7,0,0,79,3,38,0.0,0.0,0.0,0.0,1.0,0
355,185.11,21,0,0,85,5,31,0.0,0.0,0.0,1.0,0.0,0
356,4.84,20,0,0,74,2,33,0.0,0.0,0.0,0.0,1.0,0
357,158.64,1,0,0,87,3,44,0.0,0.0,1.0,0.0,0.0,0
358,507.11,8,0,0,88,0,45,1.0,0.0,0.0,0.0,0.0,0
359,154.22,16,0,0,38,5,31,0.0,1.0,0.0,0.0,0.0,0
360,88.43,17,0,0,75,0,53,0.0,1.0,0.0,0.0,0.0,0
361,185.55,12,0,0,51,0,27,0.0,1.0,0.0,0.0,0.0,0
362,110.33,0,0,0,64,0,64,1.0,0.0,0.0,0.0,0.0,0
363,141.99,11,0,1,92,3,26,0.0,1.0,0.0,0.0,0.0,0
364,510.86,19,0,0,33,2,45,0.0,0.0,1.0,0.0,0.0,0
365,87.83,19,0,0,80,5,31,1.0,0.0,0.0,0.0,0.0,0
366,584.84,20,0,0,63,1,36,0.0,1.0,0.0,0.0,0.0,0
367,424.36,4,0,0,39,4,30,0.0,0.0,0.0,1.0,0.0,0
368,39.22,7,0,0,42,3,68,1.0,0.0,0.0,0.0,0.0,0
369,12.94,14,0,0,76,2,54,1.0,0.0,0.0,0.0,0.0,0
370,19.12,2,0,1,85,2,56,0.0,0.0,0.0,0.0,1.0,0
371,3.31,5,0,0,61,4,69,0.0,1.0,0.0,0.0,0.0,0
372,17.86,12,0,0,77,0,20,0.0,0.0,0.0,1.0,0.0,0
373,206.8,11,0,0,36,3,24,0.0,0.0,1.0,0.0,0.0,0
374,13.29,18,0,0,49,4,45,1.0,0.0,0.0,0.0,0.0,0
375,69.15,17,0,0,49,2,31,0.0,0.0,1.0,0.0,0.0,0
376,335.43,23,0,0,45,1,54,0.0,0.0,1.0,0.0,0.0,0
377,4.24,0,0,1,31,5,65,0.0,0.0,1.0,0.0,0.0,1
378,303.22,6,0,0,73,1,69,0.0,0.0,0.0,0.0,1.0,0
379,59.6,11,0,0,63,2,39,0.0,0.0,1.0,0.0,0.0,0
380,22.64,9,0,0,99,5,48,0.0,1.0,0.0,0.0,0.0,0
381,214.77,11,0,0,73,1,18,0.0,1.0,0.0,0.0,0.0,0
382,178.45,10,0,0,58,0,64,0.0,0.0,0.0,1.0,0.0,0
383,377.89,3,1,0,99,0,29,0.0,0.0,0.0,1.0,0.0,0
384,239.09,18,0,0,40,4,41,0.0,0.0,1.0,0.0,0.0,0
385,292.86,5,1,0,39,4,47,0.0,0.0,1.0,0.0,0.0,0
386,59.64,8,0,0,64,0,63,0.0,0.0,0.0,0.0,1.0,0
387,35.16,19,0,0,31,3,65,0.0,0.0,1.0,0.0,0.0,0
388,249.98,9,0,0,64,3,44,0.0,0.0,1.0,0.0,0.0,0
389,295.96,4,1,0,90,1,33,0.0,0.0,1.0,0.0,0.0,0
390,838.26,12,0,0,94,2,38,1.0,0.0,0.0,0.0,0.0,0
391,95.77,8,0,0,46,1,21,1.0,0.0,0.0,0.0,0.0,0
392,83.74,1,0,0,83,4,19,0.0,0.0,0.0,0.0,1.0,0
393,269.63,17,0,0,29,1,38,0.0,0.0,0.0,0.0,1.0,0
394,75.01,20,0,0,42,1,24,0.0,1.0,0.0,0.0,0.0,0
395,480.62,0,0,0,35,3,54,0.0,0.0,0.0,0.0,1.0,0
396,351.87,23,0,0,32,0,24,0.0,1.0,0.0,0.0,0.0,0
397,100.86,20,0,0,44,1,19,0.0,0.0,1.0,0.0,0.0,0
398,250.16,11,0,0,99,4,29,0.0,0.0,0.0,0.0,1.0,0
399,252.83,9,0,0,83,4,18,0.0,0.0,0.0,0.0,1.0,0
400,19.59,1,0,0,49,1,20,0.0,0.0,0.0,0.0,1.0,0
401,419.12,8,1,1,82,6,18,0.0,1.0,0.0,0.0,0.0,1
402,126.67,1,0,0,43,2,52,0.0,1.0,0.0,0.0,0.0,0
403,315.24,22,0,0,26,1,33,0.0,0.0,0.0,1.0,0.0,0
404,69.43,23,0,0,82,2,68,0.0,1.0,0.0,0.0,0.0,0
405,406.58,21,0,0,90,3,25,0.0,1.0,0.0,0.0,0.0,0
406,88.74,13,0,0,31,3,38,1.0,0.0,0.0,0.0,0.0,0
407,1.96,10,0,0,75,2,68,0.0,0.0,0.0,0.0,1.0,0
408,424.42,22,0,0,57,1,22,0.0,1.0,0.0,0.0,0.0,0
409,17.23,10,0,0,99,1,48,0.0,0.0,0.0,0.0,1.0,0
410,69.24,16,0,0,37,2,43,0.0,0.0,0.0,0.0,1.0,0
411,539.46,3,0,0,34,3,18,1.0,0.0,0.0,0.0,0.0,0
412,541.43,12,0,1,83,3,40,0.0,0.0,0.0,0.0,1.0,0
413,153.36,6,0,0,62,2,30,0.0,1.0,0.0,0.0,0.0,0
414,179.86,15,0,0,44,4,49,0.0,0.0,0.0,0.0,1.0,0
415,107.1,0,0,0,38,1,22,0.0,0.0,0.0,1.0,0.0,0
416,62.46,12,0,1,64,2,37,0.0,0.0,0.0,1.0,0.0,0
417,71.73,0,0,0,31,2,68,1.0,0.0,0.0,0.0,0.0,0
418,200.94,10,0,0,93,2,45,0.0,1.0,0.0,0.0,0.0,0
419,251.25,5,0,0,30,2,24,1.0,0.0,0.0,0.0,0.0,0
420,282.28,19,0,0,64,1,30,0.0,0.0,0.0,1.0,0.0,0
421,280.59,2,0,0,77,1,49,0.0,1.0,0.0,0.0,0.0,0
422,17.21,11,0,0,33,2,63,0.0,0.0,0.0,0.0,1.0,0
423,122.77,4,0,0,89,3,35,0.0,1.0,0.0,0.0,0.0,0
424,10.67,8,0,1,44,3,63,0.0,0.0,1.0,0.0,0.0,0
425,143.54,11,0,0,30,2,62,0.0,1.0,0.0,0.0,0.0,0
426,104.86,9,0,0,63,1,25,0.0,0.0,0.0,0.0,1.0,0
427,393.59,18,0,0,45,2,46,0.0,0.0,1.0,0.0,0.0,0
428,77.79,4,0,0,61,6,37,1.0,0.0,0.0,0.0,0.0,0
429,22.41,4,0,0,36,2,43,0.0,1.0,0.0,0.0,0.0,0
430,27.78,8,0,0,94,4,35,1.0,0.0,0.0,0.0,0.0,0
431,258.02,19,0,0,39,5,63,0.0,1.0,0.0,0.0,0.0,0
432,173.32,16,0,0,45,2,19,0.0,0.0,0.0,1.0,0.0,0
433,19.19,9,0,0,70,0,60,0.0,0.0,0.0,1.0,0.0,0
434,15.81,20,0,0,95,2,64,0.0,0.0,0.0,0.0,1.0,0
435,217.3,0,0,0,34,6,59,0.0,0.0,0.0,1.0,0.0,1
436,13.6,21,0,0,90,2,66,0.0,0.0,1.0,0.0,0.0,0
437,310.53,15,0,0,63,4,41,0.0,0.0,1.0,0.0,0.0,0
438,220.5,14,0,0,46,1,60,0.0,1.0,0.0,0.0,0.0,0
439,15.27,22,0,0,66,2,25,1.0,0.0,0.0,0.0,0.0,0
440,15.96,16,0,0,30,1,39,0.0,0.0,1.0,0.0,0.0,0
441,776.78,19,1,0,76,2,51,0.0,1.0,0.0,0.0,0.0,0
442,84.39,12,0,0,61,3,49,1.0,0.0,0.0,0.0,0.0,0
443,83.35,0,1,0,30,2,52,0.0,0.0,0.0,1.0,0.0,1
444,301.6,7,0,0,97,2,42,0.0,1.0,0.0,0.0,0.0,0
445,529.59,4,0,0,53,1,24,1.0,0.0,0.0,0.0,0.0,0
446,768.38,5,0,0,93,4,31,0.0,0.0,0.0,0.0,1.0,0
447,251.98,22,0,0,75,5,61,0.0,0.0,0.0,0.0,1.0,0
448,84.96,19,0,0,51,0,46,0.0,0.0,1.0,0.0,0.0,0
449,15.69,13,0,0,61,2,54,1.0,0.0,0.0,0.0,0.0,0
450,270.22,21,0,0,70,3,54,0.0,0.0,0.0,0.0,1.0,0
451,147.12,22,0,1,49,2,24,0.0,0.0,1.0,0.0,0.0,0
452,99.37,10,0,0,61,0,50,0.0,1.0,0.0,0.0,0.0,0
453,426.28,5,0,0,47,4,34,0.0,1.0,0.0,0.0,0.0,0
454,21.22,10,1,0,50,6,36,1.0,0.0,0.0,0.0,0.0,0
455,122.13,12,0,0,76,3,42,1.0,0.0,0.0,0.0,0.0,0
456,2.06,11,0,0,27,1,25,1.0,0.0,0.0,0.0,0.0,0
457,113.82,21,1,0,97,0,29,1.0,0.0,0.0,0.0,0.0,0
458,10.43,1,0,0,96,1,20,0.0,0.0,0.0,0.0,1.0,0
459,22.77,20,0,0,52,4,48,0.0,0.0,0.0,0.0,1.0,0
460,22.5,2,0,0,58,1,61,0.0,0.0,1.0,0.0,0.0,0
461,188.56,22,0,0,89,3,25,0.0,0.0,0.0,0.0,1.0,0
462,246.71,3,1,0,53,1,21,0.0,1.0,0.0,0.0,0.0,0
463,157.6,16,0,0,28,0,49,0.0,0.0,1.0,0.0,0.0,0
464,589.45,21,0,0,92,1,24,0.0,0.0,0.0,0.0,1.0,0
465,84.56,5,0,0,86,3,31,1.0,0.0,0.0,0.0,0.0,0
466,60.56,6,0,0,62,3,51,0.0,0.0,0.0,0.0,1.0,0
467,365.31,14,0,0,91,1,22,0.0,0.0,0.0,1.0,0.0,0
468,45.55,10,0,0,26,2,29,0.0,0.0,1.0,0.0,0.0,0
469,594.52,23,0,0,68,0,54,0.0,0.0,0.0,0.0,1.0,0
470,2.2,2,0,0,56,0,44,0.0,0.0,0.0,0.0,1.0,0
471,630.45,5,0,0,27,0,38,0.0,1.0,0.0,0.0,0.0,0
472,7.94,1,0,1,41,0,30,1.0,0.0,0.0,0.0,0.0,0
473,399.19,13,0,0,36,1,42,1.0,0.0,0.0,0.0,0.0,0
474,135.03,8,0,0,88,1,51,0.0,1.0,0.0,0.0,0.0,0
475,892.23,17,0,0,87,1,59,0.0,1.0,0.0,0.0,0.0,0
476,13.8,18,1,0,96,5,61,0.0,0.0,0.0,1.0,0.0,0
477,145.28,11,0,0,65,0,65,0.0,0.0,1.0,0.0,0.0,0
478,627.04,12,0,0,26,2,34,1.0,0.0,0.0,0.0,0.0,0
479,133.28,11,0,0,77,3,38,0.0,1.0,0.0,0.0,0.0,0
480,178.67,11,0,0,58,2,32,0.0,1.0,0.0,0.0,0.0,0
481,214.18,17,0,0,98,0,43,0.0,0.0,1.0,0.0,0.0,0
482,109.1,8,0,0,64,3,50,0.0,1.0,0.0,0.0,0.0,0
483,177.78,16,0,0,95,5,52,0.0,0.0,0.0,1.0,0.0,0
484,158.01,20,0,0,89,3,43,0.0,0.0,1.0,0.0,0.0,0
485,416.56,15,0,0,79,3,29,0.0,0.0,0.0,1.0,0.0,0
486,8.37,16,0,0,98,2,39,0.0,0.0,0.0,0.0,1.0,0
487,59.37,20,1,0,75,4,27,1.0,0.0,0.0,0.0,0.0,0
488,540.72,23,0,0,29,4,26,0.0,1.0,0.0,0.0,0.0,0
489,397.74,7,0,0,80,2,53,0.0,0.0,1.0,0.0,0.0,0
490,109.47,10,0,1,45,2,51,0.0,0.0,0.0,1.0,0.0,0
491,174.23,23,0,0,82,4,38,1.0,0.0,0.0,0.0,0.0,0
492,58.48,1,0,0,97,5,50,1.0,0.0,0.0,0.0,0.0,0
493,37.51,7,1,1,55,2,27,0.0,1.0,0.0,0.0,0.0,0
494,112.15,11,0,0,70,2,62,1.0,0.0,0.0,0.0,0.0,0
495,78.47,20,0,0,51,3,24,0.0,1.0,0.0,0.0,0.0,0
496,157.72,0,0,0,94,3,45,0.0,0.0,0.0,0.0,1.0,0
497,14.57,22,0,0,55,2,35,0.0,1.0,0.0,0.0,0.0,0
498,659.69,12,0,0,65,2,32,0.0,0.0,0.0,1.0,0.0,0
499,771.1,21,0,0,69,3,57,1.0,0.0,0.0,0.0,0.0,0
500,215.62,20,0,0,60,3,47,1.0,0.0,0.0,0.0,0.0,0
501,138.25,16,0,0,26,3,42,1.0,0.0,0.0,0.0,0.0,0
502,66.67,13,0,0,86,3,67,0.0,1.0,0.0,0.0,0.0,0
503,302.56,13,1,0,45,1,67,0.0,0.0,1.0,0.0,0.0,0
504,207.78,15,0,0,58,3,62,0.0,1.0,0.0,0.0,0.0,0
505,31.95,16,0,0,37,3,47,0.0,0.0,0.0,1.0,0.0,0
506,435.29,5,0,0,43,1,33,0.0,1.0,0.0,0.0,0.0,0
507,311.22,6,0,0,57,2,27,1.0,0.0,0.0,0.0,0.0,0
508,538.51,0,0,1,73,0,42,0.0,0.0,0.0,0.0,1.0,0
509,232.85,14,0,0,27,2,29,0.0,0.0,0.0,1.0,0.0,0
510,171.07,19,0,1,62,4,57,0.0,0.0,0.0,0.0,1.0,0
511,97.51,20,0,0,95,1,18,0.0,0.0,0.0,1.0,0.0,0
512,485.82,17,0,0,39,3,26,0.0,0.0,0.0,1.0,0.0,0
513,361.87,12,0,0,62,2,37,1.0,0.0,0.0,0.0,0.0,0
514,8.33,23,0,0,49,3,55,0.0,1.0,0.0,0.0,0.0,0
515,4.81,1,0,0,85,0,35,1.0,0.0,0.0,0.0,0.0,0
516,85.02,18,0,0,74,3,46,1.0,0.0,0.0,0.0,0.0,0
517,299.46,14,0,0,34,2,54,1.0,0.0,0.0,0.0,0.0,0
518,785.57,11,1,0,74,1,66,0.0,0.0,0.0,0.0,1.0,0
519,29.34,14,0,0,66,1,29,0.0,0.0,0.0,1.0,0.0,0
520,162.31,17,0,0,95,4,54,0.0,0.0,1.0,0.0,0.0,0
521,86.31,13,0,0,76,6,49,0.0,1.0,0.0,0.0,0.0,0
522,630.67,5,1,1,70,2,29,1.0,0.0,0.0,0.0,0.0,0
523,332.26,11,0,0,64,4,54,0.0,0.0,0.0,1.0,0.0,0
524,327.99,19,0,0,82,3,56,0.0,1.0,0.0,0.0,0.0,0
525,113.83,22,0,0,48,3,29,0.0,0.0,1.0,0.0,0.0,0
526,96.45,5,0,0,93,0,50,0.0,0.0,1.0,0.0,0.0,0
527,57.49,8,0,0,64,2,60,1.0,0.0,0.0,0.0,0.0,0
528,10.44,3,0,0,44,1,49,0.0,0.0,1.0,0.0,0.0,0
529,360.08,16,0,0,53,2,50,0.0,0.0,1.0,0.0,0.0,0
530,301.7,1,0,0,61,1,41,0.0,1.0,0.0,0.0,0.0,0
531,1471.04,15,1,0,44,3,48,0.0,1.0,0.0,0.0,0.0,0
532,1025.08,23,1,0,42,2,64,1.0,0.0,0.0,0.0,0.0,0
533,145.92,13,0,0,28,3,47,0.0,0.0,0.0,1.0,0.0,0
534,263.75,7,0,0,35,1,43,1.0,0.0,0.0,0.0,0.0,0
535,521.31,13,0,0,88,3,19,0.0,0.0,0.0,0.0,1.0,0
536,341.06,1,0,0,76,3,69,0.0,0.0,1.0,0.0,0.0,0
537,51.15,15,0,0,67,2,34,0.0,0.0,0.0,1.0,0.0,0
538,107.79,3,0,0,38,5,18,0.0,1.0,0.0,0.0,0.0,1
539,24.89,0,0,0,69,1,69,0.0,0.0,0.0,0.0,1.0,0
540,554.44,22,0,0,52,1,48,0.0,0.0,0.0,0.0,1.0,0
541,167.73,19,1,0,28,3,46,0.0,0.0,1.0,0.0,0.0,0
542,46.73,13,0,0,40,1,28,0.0,1.0,0.0,0.0,0.0,0
543,200.49,7,0,0,62,2,62,0.0,0.0,0.0,1.0,0.0,0
544,173.28,2,0,0,87,1,21,0.0,1.0,0.0,0.0,0.0,0
545,79.82,4,1,0,47,2,53,0.0,0.0,1.0,0.0,0.0,0
546,21.7,5,0,0,44,2,25,0.0,0.0,0.0,0.0,1.0,0
547,200.42,21,0,1,93,1,53,0.0,0.0,1.0,0.0,0.0,0
548,132.23,7,0,0,45,2,64,1.0,0.0,0.0,0.0,0.0,0
549,266.37,5,0,0,66,1,38,0.0,0.0,0.0,0.0,1.0,0
550,132.18,5,0,0,93,1,28,0.0,0.0,1.0,0.0,0.0,0
551,344.12,3,1,0,38,3,29,0.0,0.0,0.0,1.0,0.0,1
552,144.5,6,1,0,94,1,43,0.0,0.0,0.0,1.0,0.0,0
553,148.16,23,0,0,29,2,44,0.0,0.0,0.0,1.0,0.0,0
554,376.7,18,0,0,48,2,51,1.0,0.0,0.0,0.0,0.0,0
555,93.0,6,0,0,53,1,27,0.0,1.0,0.0,0.0,0.0,0
556,25.9,2,0,0,26,3,26,0.0,0.0,0.0,1.0,0.0,0
557,5.26,7,0,0,30,0,56,1.0,0.0,0.0,0.0,0.0,0
558,253.27,0,0,0,58,3,30,0.0,0.0,0.0,1.0,0.0,0
559,174.31,0,0,0,46,2,29,1.0,0.0,0.0,0.0,0.0,0
560,219.18,13,0,0,28,2,34,0.0,0.0,0.0,1.0,0.0,0
561,43.11,5,0,0,30,2,21,0.0,1.0,0.0,0.0,0.0,0
562,26.39,9,0,0,91,2,56,0.0,0.0,1.0,0.0,0.0,0
563,2.64,13,0,0,87,2,45,0.0,0.0,0.0,1.0,0.0,0
564,77.7,3,0,0,97,0,58,0.0,0.0,1.0,0.0,0.0,0
565,160.45,5,0,0,92,4,37,0.0,0.0,0.0,1.0,0.0,0
566,89.64,15,0,0,58,2,24,0.0,1.0,0.0,0.0,0.0,0
567,103.56,20,0,0,96,2,25,0.0,0.0,1.0,0.0,0.0,0
568,422.11,0,0,0,58,6,52,1.0,0.0,0.0,0.0,0.0,0
569,77.06,5,0,0,81,3,46,0.0,0.0,0.0,1.0,0.0,0
570,129.87,8,0,0,61,2,64,0.0,0.0,0.0,1.0,0.0,0
571,275.56,14,0,0,30,6,32,1.0,0.0,0.0,0.0,0.0,0
572,90.91,11,0,0,95,3,48,0.0,1.0,0.0,0.0,0.0,0
573,175.16,2,0,0,69,1,29,0.0,0.0,0.0,0.0,1.0,0
574,356.97,10,0,0,65,1,38,0.0,0.0,0.0,1.0,0.0,0
575,537.51,14,1,0,29,2,65,1.0,0.0,0.0,0.0,0.0,0
576,28.63,2,0,0,84,4,33,0.0,0.0,0.0,0.0,1.0,0
577,470.1,13,0,0,91,2,56,0.0,0.0,0.0,1.0,0.0,0
578,121.95,1,0,0,41,2,49,0.0,0.0,1.0,0.0,0.0,0
579,53.77,3,0,0,89,1,23,1.0,0.0,0.0,0.0,0.0,0
580,110.63,18,0,1,79,4,41,0.0,0.0,1.0,0.0,0.0,0
581,704.46,11,0,0,33,2,49,0.0,1.0,0.0,0.0,0.0,0
582,122.13,1,0,1,28,1,35,0.0,0.0,0.0,0.0,1.0,1
583,71.75,16,0,0,66,1,61,1.0,0.0,0.0,0.0,0.0,0
584,180.63,2,0,0,70,1,27,0.0,0.0,0.0,1.0,0.0,0
585,49.43,9,1,0,98,6,46,0.0,0.0,0.0,1.0,0.0,0
586,14.2,15,0,0,25,4,26,0.0,0.0,0.0,0.0,1.0,0
587,24.84,21,0,0,41,2,30,0.0,0.0,1.0,0.0,0.0,0
588,24.66,8,0,0,31,3,68,0.0,0.0,1.0,0.0,0.0,0
589,29.66,10,0,0,29,1,44,1.0,0.0,0.0,0.0,0.0,0
590,26.9,20,1,0,76,2,54,1.0,0.0,0.0,0.0,0.0,0
591,184.34,14,0,0,77,2,25,0.0,0.0,1.0,0.0,0.0,0
592,36.13,2,0,0,27,3,19,1.0,0.0,0.0,0.0,0.0,0
593,76.35,15,0,0,86,2,59,0.0,0.0,1.0,0.0,0.0,0
594,408.78,20,0,0,56,4,21,0.0,0.0,0.0,0.0,1.0,0
595,115.63,20,0,0,26,1,27,1.0,0.0,0.0,0.0,0.0,0
596,198.23,20,0,1,77,5,31,0.0,0.0,1.0,0.0,0.0,0
597,34.04,11,0,0,36,0,42,1.0,0.0,0.0,0.0,0.0,0
598,38.44,22,0,0,29,2,58,0.0,0.0,0.0,1.0,0.0,0
599,7.51,4,0,0,28,1,31,0.0,0.0,0.0,1.0,0.0,0
600,33.31,6,0,0,80,2,27,0.0,1.0,0.0,0.0,0.0,0
601,58.78,8,1,0,88,1,25,0.0,0.0,1.0,0.0,0.0,0
602,35.07,20,1,0,69,1,23,0.0,1.0,0.0,0.0,0.0,0
603,16.72,17,1,0,84,0,22,0.0,0.0,1.0,0.0,0.0,0
604,23.14,20,1,0,44,4,38,1.0,0.0,0.0,0.0,0.0,0
605,111.17,7,0,0,77,2,66,0.0,0.0,1.0,0.0,0.0,0
606,41.6,11,0,0,97,4,40,0.0,0.0,0.0,1.0,0.0,0
607,81.54,19,0,0,40,1,54,1.0,0.0,0.0,0.0,0.0,0
608,126.0,1,0,0,54,6,36,0.0,0.0,0.0,1.0,0.0,0
609,211.04,9,0,0,44,4,66,1.0,0.0,0.0,0.0,0.0,0
610,7.22,18,0,0,76,5,37,0.0,0.0,1.0,0.0,0.0,0
611,289.17,8,1,0,60,0,27,0.0,0.0,1.0,0.0,0.0,0
612,177.95,23,0,0,46,4,35,0.0,0.0,0.0,1.0,0.0,0
613,15.35,7,0,1,25,2,37,0.0,0.0,0.0,0.0,1.0,0
614,372.26,23,0,0,45,4,65,0.0,0.0,1.0,0.0,0.0,0
615,456.6,23,0,0,72,2,28,0.0,0.0,0.0,0.0,1.0,0
616,11.34,23,0,0,96,1,32,1.0,0.0,0.0,0.0,0.0,0
617,58.35,0,0,1,29,4,49,0.0,0.0,0.0,0.0,1.0,1
618,295.37,5,0,0,64,4,28,0.0,0.0,0.0,1.0,0.0,0
619,248.28,11,0,0,69,0,69,0.0,1.0,0.0,0.0,0.0,0
620,36.72,23,0,1,55,0,46,0.0,1.0,0.0,0.0,0.0,0
621,42.28,18,0,0,39,1,57,0.0,0.0,0.0,1.0,0.0,0
622,83.3,16,1,0,82,1,56,0.0,1.0,0.0,0.0,0.0,0
623,119.28,1,0,0,77,1,18,0.0,0.0,0.0,1.0,0.0,0
624,173.34,10,1,0,69,2,64,0.0,0.0,1.0,0.0,0.0,0
625,82.86,17,0,0,91,0,44,0.0,0.0,0.0,0.0,1.0,0
626,111.76,22,0,0,66,0,52,0.0,1.0,0.0,0.0,0.0,0
627,247.72,21,0,0,48,5,25,0.0,0.0,1.0,0.0,0.0,0
628,6.73,10,0,0,62,3,29,0.0,1.0,0.0,0.0,0.0,0
629,52.37,17,0,0,75,4,45,1.0,0.0,0.0,0.0,0.0,0
630,224.91,7,0,0,48,3,65,0.0,0.0,0.0,1.0,0.0,0
631,406.04,14,0,0,57,1,36,0.0,0.0,0.0,1.0,0.0,0
632,129.02,8,1,0,43,2,46,0.0,0.0,1.0,0.0,0.0,0
633,136.72,14,0,0,49,1,59,1.0,0.0,0.0,0.0,0.0,0
634,20.41,6,1,0,94,1,59,0.0,0.0,0.0,0.0,1.0,0
635,106.77,19,0,0,73,2,35,1.0,0.0,0.0,0.0,0.0,0
636,136.91,12,0,0,41,2,51,1.0,0.0,0.0,0.0,0.0,0
637,49.98,12,0,0,45,2,68,0.0,0.0,0.0,0.0,1.0,0
638,56.46,0,0,0,67,3,36,0.0,0.0,0.0,0.0,1.0,0
639,85.26,19,0,1,46,3,41,1.0,0.0,0.0,0.0,0.0,0
640,3.65,3,0,0,87,1,51,0.0,1.0,0.0,0.0,0.0,0
641,69.97,23,0,0,48,1,49,0.0,1.0,0.0,0.0,0.0,0
642,42.76,3,0,0,57,1,19,1.0,0.0,0.0,0.0,0.0,0
643,71.41,3,0,0,91,2,49,0.0,1.0,0.0,0.0,0.0,0
644,22.96,12,0,0,41,2,25,0.0,0.0,0.0,0.0,1.0,0
645,398.17,1,1,1,72,2,62,0.0,0.0,0.0,0.0,1.0,1
646,162.07,22,1,0,68,2,26,0.0,1.0,0.0,0.0,0.0,0
647,204.59,14,0,0,49,2,40,0.0,0.0,0.0,0.0,1.0,0
648,280.21,3,0,0,96,0,46,0.0,0.0,0.0,1.0,0.0,0
649,124.21,5,0,0,84,0,24,0.0,0.0,0.0,0.0,1.0,0
650,16.37,2,0,0,53,1,22,1.0,0.0,0.0,0.0,0.0,0
651,138.65,6,0,0,36,1,57,0.0,0.0,1.0,0.0,0.0,0
652,159.11,5,0,1,33,1,49,0.0,1.0,0.0,0.0,0.0,0
653,246.28,2,0,0,77,1,57,0.0,1.0,0.0,0.0,0.0,0
654,101.71,3,0,0,85,3,20,0.0,0.0,0.0,0.0,1.0,0
655,24.57,9,1,1,55,6,27,0.0,0.0,0.0,0.0,1.0,1
656,60.08,20,0,0,72,2,57,0.0,0.0,1.0,0.0,0.0,0
657,81.2,8,0,0,71,1,46,0.0,0.0,1.0,0.0,0.0,0
658,186.88,5,0,1,57,0,62,1.0,0.0,0.0,0.0,0.0,0
659,152.24,19,0,0,91,0,36,0.0,0.0,0.0,1.0,0.0,0
660,79.24,10,0,0,88,2,42,1.0,0.0,0.0,0.0,0.0,0
661,775.12,6,0,0,41,2,37,0.0,1.0,0.0,0.0,0.0,0
662,167.55,17,0,0,68,3,64,0.0,0.0,0.0,0.0,1.0,0
663,48.74,3,0,0,29,3,55,1.0,0.0,0.0,0.0,0.0,0
664,19.32,4,0,0,86,4,63,0.0,0.0,0.0,0.0,1.0,0
665,29.86,3,0,1,87,4,27,0.0,0.0,0.0,0.0,1.0,0
666,50.82,3,0,0,63,2,68,1.0,0.0,0.0,0.0,0.0,0
667,31.53,12,0,0,96,1,28,1.0,0.0,0.0,0.0,0.0,0
668,37.17,15,0,0,66,1,31,0.0,0.0,1.0,0.0,0.0,0
669,60.41,13,0,0,45,3,68,0.0,0.0,0.0,1.0,0.0,0
670,34.27,10,0,0,71,3,48,0.0,0.0,1.0,0.0,0.0,0
671,408.74,1,0,0,98,0,22,0.0,0.0,0.0,1.0,0.0,0
672,15.05,21,0,1,52,0,60,1.0,0.0,0.0,0.0,0.0,0
673,133.81,13,0,0,45,0,45,0.0,0.0,0.0,1.0,0.0,0
674,95.1,23,0,1,52,1,36,0.0,1.0,0.0,0.0,0.0,0
675,726.96,23,0,0,43,2,50,0.0,0.0,1.0,0.0,0.0,0
676,21.39,6,0,1,87,3,19,0.0,0.0,1.0,0.0,0.0,0
677,91.31,10,0,0,76,1,46,0.0,0.0,1.0,0.0,0.0,0
678,628.03,3,0,0,62,3,35,0.0,0.0,0.0,0.0,1.0,0
679,361.12,6,0,0,70,3,63,0.0,0.0,0.0,0.0,1.0,0
680,305.76,15,0,0,48,2,27,1.0,0.0,0.0,0.0,0.0,0
681,53.69,5,0,0,69,4,55,1.0,0.0,0.0,0.0,0.0,0
682,33.73,5,1,0,33,2,32,0.0,0.0,0.0,0.0,1.0,0
683,198.82,1,0,0,33,2,39,0.0,0.0,1.0,0.0,0.0,0
684,477.07,23,0,0,45,1,44,0.0,0.0,0.0,0.0,1.0,0
685,146.46,7,0,0,48,1,44,0.0,0.0,0.0,1.0,0.0,0
686,152.59,6,0,0,88,2,39,0.0,0.0,1.0,0.0,0.0,0
687,59.13,23,0,0,64,3,38,0.0,0.0,0.0,0.0,1.0,0
688,264.15,13,0,0,98,2,48,1.0,0.0,0.0,0.0,0.0,0
689,37.27,8,0,0,76,3,51,0.0,0.0,0.0,0.0,1.0,0
690,70.4,14,0,0,28,1,23,0.0,1.0,0.0,0.0,0.0,0
